date,transect,file_name,bed,lat,long,count,on_gravel,notes,id,left,top,right,bottom
5/31/2019,"4",M2U02397,Downstream,44.83629333,-75.299465,"1",No,,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/7/2019,"2",M2U02433,Downstream,44.83638,-75.29968833,"1",No,,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/17/2019,"4",M2U02485,Downstream,44.83634167,-75.29945833,"1",no,,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
7/3/2019,,M2U02560,Downstream,44.83633167,-75.29951667,"1",No,Condition Assesment ,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
7/5/2019,"1",M2U02571,Downstream,44.83631167,-75.29978,"1",No,,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
5/26/2020,"3",05262020_IRQ_D3,Downstream,44.836475,-75.299478,"1",No,,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
5/28/2020,"2",05282020_IRQ_D2,Downstream,44.836468,-75.299645,"1",No,,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/3/2020,"4",06032020_IRQ_D4,Downstream,44.836272,-75.299443,"1",No,,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/5/2020,"2",06052020_IRQ_D2,Downstream,44.836258,-75.299688,"1",No,,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/9/2020,"2",06092020_IRQ_D2,Downstream,44.836363,-75.299602,"1",No,,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/22/2020,"3",06222020_IRQ_D3,Downstream,44.836402,-75.299583,"3",No,,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/9/2021,"4",06092021-Irq-D4,Downstream,44.83631667,-75.29945333,"1",Yes,Juvenile,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
5/25/2022,"4",Capture0032,Downstream,44.83630333,-75.29943,"2",,,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
5/27/2022,"3",Capture0045,Downstream,44.83641333,-75.29951,"1",,,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
5/26/2011,"2",M2U00533.MPG,Downstream,44.83624,-75.2995,"1",,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/10/2011,"2",M2U00621.MPG,Downstream,44.83619,-75.2995,"1",,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/13/2011,"3",M2U00639.MPG,Downstream,44.83611,-75.2995,"2",,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
5/25/2012,"2",M2U00776.MPG,Downstream,44.83615667,-75.299475,"1",,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
5/25/2012,"2",M2U00776.MPG,Downstream,44.83625833,-75.299442,"1",,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
5/29/2012,"2",M2U00793.MPG,Downstream,44.836255,-75.299452,"1",,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/1/2012,"2",M2U00826.MPG,Downstream,44.83611667,-75.299483,"1",,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
5/29/2014,"5",M2U01342.MPG,Downstream,44.83621,-75.29946,"1",,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/1/2020,"4",06012020_IRQ_D4,Downstream,44.836235,-75.299437,"1",No,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/3/2020,"4",06032020_IRQ_D4,Downstream,44.836228,-75.299452,"2",No,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/5/2020,"4",06052020_IRQ_D4,Downstream,44.836252,-75.29942,"1",No,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/18/2020,"5",06182020_IRQ_D5,Downstream,44.83608,-75.299412,"5",No,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/22/2020,"3",06222020_IRQ_D3 (2),Downstream,44.836218,-75.29964,"1",No,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/22/2020,"3",06222020_IRQ_D3 (2),Downstream,44.836218,-75.299638,"1",No,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/7/2021,"5",06072021-Irq-D5,Downstream,44.83608167,-75.29940667,"14",No,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/7/2021,"3",06072021-Irq-D3,Downstream,44.83600333,-75.29973,"1",No,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/7/2021,"4",06072021-Irq-D4,Downstream,44.836105,-75.29952333,"1",No,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/7/2021,"4",06072021-Irq-D4,Downstream,44.83620333,-75.29947167,"1",No,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/8/2021,"4",06082021-Irq-D4,Downstream,44.83619,-75.29944833,"1",No,,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/13/2011,"1",M2U00637.MPG,Downstream,44.83588,-75.2995,"1",,,149,2061.803288358089048,4984071.068918391130865,2091.803288358089048,4984041.068918390199542
6/1/2012,"1",M2U00825.MPG,Downstream,44.83585167,-75.299442,"2",,,149,2061.803288358089048,4984071.068918391130865,2091.803288358089048,4984041.068918390199542
6/3/2016,"5",M2U01948.MPG,Downstream,44.83582667,-75.29938333,"1",No,,149,2061.803288358089048,4984071.068918391130865,2091.803288358089048,4984041.068918390199542
6/18/2020,"5",06182020_IRQ_D5,Downstream,44.835982,-75.299437,"2",No,,149,2061.803288358089048,4984071.068918391130865,2091.803288358089048,4984041.068918390199542
6/8/2021,"5",06082021-Irq-D5,Downstream,44.835755,-75.29941,"1",No,,149,2061.803288358089048,4984071.068918391130865,2091.803288358089048,4984041.068918390199542
6/8/2021,"5",06082021-Irq-D5,Downstream,44.83581833,-75.29939,"1",No,,149,2061.803288358089048,4984071.068918391130865,2091.803288358089048,4984041.068918390199542
6/8/2021,"5",06082021-Irq-D5,Downstream,44.83558167,-75.29947167,"1",No,,150,2061.803288358089048,4984041.068918390199542,2091.803288358089048,4984011.068918390199542
5/31/2011,"6",M2U00554.MPG,Downstream,44.83798,-75.2994,"1",,,176,2091.803288358089048,4984311.068918390199542,2121.803288358089048,4984281.068918390199542
6/6/2011,"5",M2U00586.MPG,Downstream,44.83806,-75.2993,"1",,2:41 into transect,176,2091.803288358089048,4984311.068918390199542,2121.803288358089048,4984281.068918390199542
6/13/2011,"6",M2U00642.MPG,Downstream,44.83794,-75.2993,"1",,,176,2091.803288358089048,4984311.068918390199542,2121.803288358089048,4984281.068918390199542
5/25/2012,"6",M2U00780.MPG,Downstream,44.83791333,-75.29947,"1",,"39",176,2091.803288358089048,4984311.068918390199542,2121.803288358089048,4984281.068918390199542
5/31/2011,"4",M2U00552.MPG,Downstream,44.83763,-75.2993,"2",,,177,2091.803288358089048,4984281.068918390199542,2121.803288358089048,4984251.068918390199542
6/13/2011,"5",M2U00641.MPG,Downstream,44.83766,-75.2993,"2",,,177,2091.803288358089048,4984281.068918390199542,2121.803288358089048,4984251.068918390199542
5/21/2012,"4",M2U00744.MPG,Downstream,44.83773833,-75.29924,"1",,,177,2091.803288358089048,4984281.068918390199542,2121.803288358089048,4984251.068918390199542
5/21/2012,"5",M2U00745.MPG,Downstream,44.83768,-75.299387,"1",,,177,2091.803288358089048,4984281.068918390199542,2121.803288358089048,4984251.068918390199542
5/29/2012,"6",M2U00797.MPG,Downstream,44.83768,-75.299523,"1",,"95",177,2091.803288358089048,4984281.068918390199542,2121.803288358089048,4984251.068918390199542
5/30/2012,"4",M2U00811.MPG,Downstream,44.83774,-75.299415,"1",,,177,2091.803288358089048,4984281.068918390199542,2121.803288358089048,4984251.068918390199542
6/1/2012,"4",M2U00828.MPG,Downstream,44.83766833,-75.299285,"1",,,177,2091.803288358089048,4984281.068918390199542,2121.803288358089048,4984251.068918390199542
6/8/2012,"5",M2U00883.MPG,Downstream,44.8377,-75.299497,"1",,4 - 116,177,2091.803288358089048,4984281.068918390199542,2121.803288358089048,4984251.068918390199542
5/26/2011,"3",M2U00534.MPG,Downstream,44.83755,-75.2992,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/31/2011,"2",M2U00550.MPG,Downstream,44.83737,-75.2992,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/31/2011,"3",M2U00551.MPG,Downstream,44.83746,-75.2992,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/31/2011,"3",M2U00551.MPG,Downstream,44.83758,-75.2992,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/8/2011,"3",M2U00604.MPG,Downstream,44.8375,-75.2992,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/13/2011,"4",M2U00640.MPG,Downstream,44.83739,-75.2992,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/13/2011,"5",M2U00641.MPG,Downstream,44.83739,-75.2993,"4",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/13/2011,"6",M2U00642.MPG,Downstream,44.83737,-75.2995,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/17/2011,"5",M2U00674.MPG,Downstream,44.83735,-75.2995,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/17/2011,"5",M2U00674.MPG,Downstream,44.83748,-75.2994,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/20/2011,"3",M2U00689.MPG,Downstream,44.83741,-75.2992,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/21/2012,"4",M2U00744.MPG,Downstream,44.8376,-75.299297,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/21/2012,"5",M2U00745.MPG,Downstream,44.83736333,-75.299517,"2",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/23/2012,"3",M2U00760.MPG,Downstream,44.83756667,-75.299212,"3",,"29",178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/25/2012,"5",M2U00779.MPG,Downstream,44.837405,-75.299477,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/29/2012,"3",M2U00794.MPG,Downstream,44.83741833,-75.299185,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/29/2012,"5",M2U00796.MPG,Downstream,44.83735,-75.299502,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/29/2012,"6",M2U00797.MPG,Downstream,44.83757333,-75.299553,"2",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/30/2012,"3",M2U00810.MPG,Downstream,44.83740833,-75.299208,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/30/2012,"5",M2U00812.MPG,Downstream,44.83750833,-75.299432,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/1/2012,"4",M2U00828.MPG,Downstream,44.83757667,-75.29931,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/1/2012,"5",M2U00829.MPG,Downstream,44.83758333,-75.299428,"2",,"91",178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/14/2013,"3",M2U01169.MPG,Downstream,44.8374,-75.2992,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/17/2013,"2",M2U00940.mpg,Downstream,44.8374,-75.2992,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/17/2013,"3",M2U00939.mpg,Downstream,44.8374,-75.2992,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/24/2013,"3",M2U00997.mpg,Downstream,44.8374,-75.2993,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/10/2013,"4",M2U01123.MPG,Downstream,44.8375,-75.2993,"3",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/10/2014,"1",M2U01511.MPG,Downstream,44.83739,-75.29947,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/12/2014,"2",M2U01529.MPG,Downstream,44.83744,-75.29933,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/10/2015,"2",M2U01732.MPG,Downstream,44.83738,-75.299295,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/24/2017,"1",M2U02050.MPG,Downstream,44.83739833,-75.299435,"1",,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/28/2019,"2",M2U02373,Downstream,44.837375,-75.29924,"1",no,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/3/2019,"2",M2U02400,Downstream,44.83746,-75.29929333,"1",Yes,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/17/2019,"1",M2U02482,Downstream,44.83741333,-75.29945167,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/26/2020,"2",05262020_IRQ_D2,Downstream,44.83743,-75.299262,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/5/2020,"2",06052020_IRQ_D2,Downstream,44.837413,-75.29927,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/12/2020,"2",06122020_IRQ_D2,Downstream,44.837363,-75.299405,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/18/2020,"1",06182020_IRQ_D1,Downstream,44.837528,-75.299472,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/22/2020,"2",06222020_IRQ_D2,Downstream,44.837494,-75.299377,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/22/2020,"3",06222020_IRQ_D3 (2),Downstream,44.837437,-75.299248,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/24/2020,"1",06242020_IRQ_D1,Downstream,44.837368,-75.299427,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/24/2020,"2",06242020_IRQ_D2,Downstream,44.837382,-75.29933,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/4/2021,"2",06042021-Irq-D2,Downstream,44.83735833,-75.29933,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/4/2021,"2",06042021-Irq-D2,Downstream,44.83745167,-75.29931333,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/7/2021,"2",06072021-Irq-D2,Downstream,44.83738667,-75.29929667,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/7/2021,"3",06072021-Irq-D3,Downstream,44.83736667,-75.299175,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/8/2021,"2",06082021-Irq-D2,Downstream,44.83736,-75.29935167,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/11/2021,"3",06112021-Irq-D3,Downstream,44.83737667,-75.29924167,"1",No,,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/25/2022,"3",Capture0033,Downstream,44.837375,-75.29916167,"1",,53.4F,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/6/2022,"1",Capture0010,Downstream,44.83739,-75.29939,"1",,59.3F,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
5/31/2011,"2",M2U00550.MPG,Downstream,44.83711,-75.2992,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/31/2011,"2",M2U00550.MPG,Downstream,44.83729,-75.2992,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/31/2011,"3",M2U00551.MPG,Downstream,44.8373,-75.2992,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/31/2011,"4",M2U00552.MPG,Downstream,44.83724,-75.2994,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/31/2011,"5",M2U00553.MPG,Downstream,44.83728,-75.2995,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/3/2011,"4",M2U00569.MPG,Downstream,44.83721,-75.2994,"1",,1:36 in: GPS still froze,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/8/2011,"1",M2U00609.MPG,Downstream,44.8371,-75.2993,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/8/2011,"1",M2U00609.MPG,Downstream,44.83716,-75.2993,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/8/2011,"1",M2U00609.MPG,Downstream,44.83719,-75.2993,"2",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/8/2011,"4",M2U00605.MPG,Downstream,44.83733,-75.2995,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/10/2011,"2",M2U00621.MPG,Downstream,44.8371,-75.2992,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/10/2011,"2",M2U00621.MPG,Downstream,44.83716,-75.2992,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/10/2011,"3",M2U00622.MPG,Downstream,44.83717,-75.2993,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/13/2011,"3",M2U00639.MPG,Downstream,44.8371,-75.2992,"2",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/13/2011,"4",M2U00640.MPG,Downstream,44.83713,-75.2993,"2",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/13/2011,"5",M2U00641.MPG,Downstream,44.83709,-75.2994,"3",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/13/2011,"5",M2U00641.MPG,Downstream,44.83716,-75.2994,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/13/2011,"6",M2U00642.MPG,Downstream,44.83717,-75.2995,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/13/2011,"6",M2U00642.MPG,Downstream,44.83734,-75.2995,"2",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/15/2011,"2",M2U00655.MPG,Downstream,44.83711,-75.2992,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/15/2011,"4",M2U00657.MPG,Downstream,44.8371,-75.2994,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/15/2011,"4",M2U00657.MPG,Downstream,44.83734,-75.2994,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/22/2011,"3",M2U00705.MPG,Downstream,44.83726,-75.2993,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/21/2012,"4",M2U00744.MPG,Downstream,44.83711167,-75.299462,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/21/2012,"4",M2U00744.MPG,Downstream,44.83715333,-75.29945,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/25/2012,"2",M2U00776.MPG,Downstream,44.83714,-75.299207,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/25/2012,"5",M2U00779.MPG,Downstream,44.83730333,-75.29952,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/29/2012,"2",M2U00793.MPG,Downstream,44.83709833,-75.299202,"2",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/30/2012,"3",M2U00810.MPG,Downstream,44.83708833,-75.299332,"2",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/30/2012,"3",M2U00810.MPG,Downstream,44.83714333,-75.29932,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/30/2012,"3",M2U00810.MPG,Downstream,44.83721167,-75.299307,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/30/2012,"5",M2U00812.MPG,Downstream,44.837285,-75.299525,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/6/2012,"2",M2U00864.MPG,Downstream,44.83719333,-75.299213,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/8/2012,"4",M2U00882.MPG,Downstream,44.83731333,-75.299432,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/7/2013,"1",M2U01116.MPG,Downstream,44.8371,-75.2995,"3",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/7/2013,"1",M2U01116.MPG,Downstream,44.8371,-75.2995,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/7/2013,"1",M2U01116.MPG,Downstream,44.8373,-75.2995,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/7/2013,"2",M2U01115.MPG,Downstream,44.8371,-75.2995,"3",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/7/2013,"3",M2U01114.MPG,Downstream,44.8371,-75.2994,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/7/2013,"3",M2U01114.MPG,Downstream,44.8372,-75.2994,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/7/2013,"4",M2U01113.MPG,Downstream,44.8371,-75.2992,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/7/2013,"4",M2U01113.MPG,Downstream,44.8372,-75.2992,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/12/2013,"1",M2U01156.MPG,Downstream,44.8371,-75.2995,"2",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/12/2013,"1",M2U01156.MPG,Downstream,44.8371,-75.2995,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/12/2013,"1",M2U01156.MPG,Downstream,44.8372,-75.2995,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/12/2013,"3",M2U01154.MPG,Downstream,44.8373,-75.2992,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/12/2013,"4",M2U01153.MPG,Downstream,44.8371,-75.2992,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/14/2013,"2",M2U01170.MPG,Downstream,44.8373,-75.2994,"1",,Iriquios Total= 9,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/14/2013,"3",M2U01169.MPG,Downstream,44.8373,-75.2993,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/17/2013,"2",M2U00940.mpg,Downstream,44.8371,-75.2993,"2",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/22/2013,"1",M2U00972.mpg,Downstream,44.8373,-75.2995,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/22/2013,"2",M2U00971.mpg,Downstream,44.8372,-75.2995,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/22/2013,"3",M2U00970.mpg,Downstream,44.8371,-75.2993,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/22/2013,"3",M2U00970.mpg,Downstream,44.8372,-75.2993,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/24/2013,"3",M2U00997.mpg,Downstream,44.8371,-75.2993,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/24/2013,"3",M2U00997.mpg,Downstream,44.8373,-75.2993,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/30/2013,"2",M2U01029.mpg,Downstream,44.8371,-75.2995,"1",,Iriquois Total = 13,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/30/2013,"3",M2U01028.mpg,Downstream,44.8371,-75.2994,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/31/2013,"2",M2U01055.mpg,Downstream,44.8371,-75.2994,"2",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
5/31/2013,"2",M2U01055.mpg,Downstream,44.8371,-75.2994,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/3/2013,"1",M2U01076.mpg,Downstream,44.8371,-75.2995,"2",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/3/2013,"1",M2U01076.mpg,Downstream,44.8373,-75.2994,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/3/2013,"2",M2U01075.mpg,Downstream,44.8372,-75.2994,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/3/2013,"3",M2U01074.mpg,Downstream,44.8372,-75.2993,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/5/2013,"1",M2U01086.mpg,Downstream,44.8373,-75.2995,"1",,"36",179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/5/2013,"3",M2U01084.mpg,Downstream,44.8373,-75.2993,"1",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/5/2013,"4",M2U01083.mpg,Downstream,44.8371,-75.2992,"2",,,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
